https://api.github.com/repos/apache/jackrabbit-oak,422,1.6::1.6,0,closed,,Arun Kumar Ram,11598290,0,2,9,3,2,0,61dd7a107f736b59bc3e84a68694dbc1819458e7::bd34315439990288eee6b9067a67d8727029ccf4::
https://api.github.com/repos/apache/jackrabbit-oak,421,1.6::1.6,0,closed,,Arun Kumar Ram,11598290,0,4,288,282,2,0,ad6767323a7bdad648e2721ec1cb050edf662f0c::02aa5a0bcf7c0fd9c8aae1bd8cdba1deb99caecc::962a96d25aa1167d92276fc50416fa2f98779619::c6bfccf09ff1e12375759d1281a708eee74cc62a::
https://api.github.com/repos/apache/jackrabbit-oak,1095,OAK-10389::1.22,1,merged,,Julian Reschke,332994,58,1,0,10,2,0,5971166d17e2ddbf5613fdfe3d0a41f04e8c9508::
https://api.github.com/repos/apache/jackrabbit-oak,733,backport/1.22/OAK-9785-tar-segmentstore-can-be-corrupted-during-compaction::1.22,0,merged,,Julian Sedding,797695,28,1,58,2,2,0,031ec00acbb44b5a471c8479ff73f3672f5bc6a7::
https://api.github.com/repos/apache/jackrabbit-oak,730,OAK-9925-1.22::1.22,0,merged,,Marcel Reutegger,4018749,5,1,1,1,1,0,7dcceeae6b1cbe15868d0c182c56df066c83305c::
https://api.github.com/repos/apache/jackrabbit-oak,702,OAK-9934::1.8,0,closed,,Rishabh Kumar,17012584,1,4,392,7,6,0,ce425579ddd1b8b242245b6bd99ee1ae42ab22b9::51c2c103e002f77da49d63e7512b79dd81876564::81a06938be56ad9912f71bf4654283ddf13afd0c::dab43c979fd57adcbc9388e685e92d6439f2225d::
https://api.github.com/repos/apache/jackrabbit-oak,701,OAK-9933::1.22,0,merged,,Rishabh Kumar,17012584,1,1,363,7,3,0,eb9014c9fbe27bfa2f25d9852b63d0b67f23b070::
https://api.github.com/repos/apache/jackrabbit-oak,496,Backport-OAK-9653::1.22,0,merged,,Evgeny Tugarev,1071310,1,12,306,12,15,0,ff35a65dd3ba82f85af1912da386092bdf65c0c6::dc836edb3e3406acc79ebcc26f37656d718ebf3e::d7bbb81f65b12b9d6a77a2908ec77881d09dbc9d::ed91dd0c55fe8ad63d9e8066ded24fa446a6fde2::333994b65ac45544f88cf63e05935f5d99ebb8de::fcf77f1cb88035b0dd7d703b39b26cab18b52d08::08d135ee0210e256336d2f6edb8135a9dba74cbc::f211f5b0a9791db0d4912c3744e57213f8ae5dcf::915bdf0241bbbba8f2c4c373cecac01aead0ac9a::cd4b05777f0241aac816e2cf950a22fc9d965b0f::2e0910aea73beb134c3e8602750f69ea0d768c75::863bc41c8a26b72d55e2f071ecc6a8dcbb656b88::
https://api.github.com/repos/apache/jackrabbit-oak,495,Backport-OAK-9587::1.22,0,closed,,Evgeny Tugarev,1071310,1,11,300,12,14,0,ff35a65dd3ba82f85af1912da386092bdf65c0c6::dc836edb3e3406acc79ebcc26f37656d718ebf3e::d7bbb81f65b12b9d6a77a2908ec77881d09dbc9d::ed91dd0c55fe8ad63d9e8066ded24fa446a6fde2::333994b65ac45544f88cf63e05935f5d99ebb8de::fcf77f1cb88035b0dd7d703b39b26cab18b52d08::08d135ee0210e256336d2f6edb8135a9dba74cbc::f211f5b0a9791db0d4912c3744e57213f8ae5dcf::915bdf0241bbbba8f2c4c373cecac01aead0ac9a::cd4b05777f0241aac816e2cf950a22fc9d965b0f::2e0910aea73beb134c3e8602750f69ea0d768c75::
https://api.github.com/repos/apache/jackrabbit-oak,476,1.22::1.22,0,merged,,Andrew Khoury,2372994,41,1,178,2,5,0,ccc89914ec31b548a0e03065fe952d3d16ff69f9::
https://api.github.com/repos/apache/jackrabbit-oak,423,1.8::1.8,0,merged,,Arun Kumar Ram,11598290,0,1,7,1,1,0,368dc7441ccbb98e2221349d9106a19b51f7cb39::
https://api.github.com/repos/apache/jackrabbit-oak,412,OAK-8974-1.6::1.6,0,merged,,Marcel Reutegger,4018749,5,1,14,20,2,0,46424a5230737cddcefd7b6d038b0a3369766126::
https://api.github.com/repos/apache/jackrabbit-oak,384,OAK-9589::1.8,0,merged,,,49707623,0,2,1807,104,18,0,be6bbac360efb87b4a31c96de87fbb8ddb2a6da4::c4713f8b34d0b5ad701506b4be31cdaf4914fc01::
https://api.github.com/repos/apache/jackrabbit-oak,335,1.22::1.22,0,merged,,,5452252,0,2,2,2,2,0,f7e1e24f75e887de506ed757782273b56b1d8578::2f394847f0809821aea57a1ca9992ec46d4adcb2::
https://api.github.com/repos/apache/jackrabbit-oak,320,issues/1.22/OAK-9451::1.22,1,merged,,Andrei Dulceanu,16306559,0,1,1770,71,18,0,a92561a178c068aa8a77313eedc84b8f3378a99f::
https://api.github.com/repos/apache/jackrabbit-oak,302,issue/OAK-9392::1.22,0,merged,,Ankita Agarwal,29704598,0,3,662,132,18,0,edd8719539084246906ad4b09c83f3e4ab07869d::abcebd7ae550599070d16f9379ace6186411ed27::11d8e8a08b424f39c3ab8e22d5d311225957c774::
