https://api.github.com/repos/eclipse/microprofile-rest-client,318,317-testngImports::master,0,merged,,Andy McCright,21365299,24,1,4,4,4,1,9871e814b3099e619f701569e39e34da4d65308d::
https://api.github.com/repos/eclipse/microprofile-rest-client,272,backport-timeouts-on-ci::1.4.x-service,0,merged,,,6781002,1,1,19,8,5,0,97841098eaec38509b1474ef59714afd645e6242::
https://api.github.com/repos/eclipse/microprofile-rest-client,223,fix-tck::master,0,merged,,Ken Finnigan,441240,196,1,4,0,2,0,f5bee43d7d51c12a7b96955e0d0dd521049154c1::
