https://api.github.com/repos/apache/arrow-datafusion,5766,alamb/21_patch_readme::branch-21,0,merged,sql::development-process::logical-expr::physical-expr::optimizer::core::substrait::,Andrew Lamb,490673,249,4,63,35,15,0,1c48ef722baeb8cde8af0842d5ca820e45ee1c68::9cb0d18fa0f9021d41f5e77f5f0ae46626b8d8f0::78e277361d5c086512f6a3521eb91e79b2a87973::3929580603fa0cb261d0ab3ec5721b8ba5655935::
https://api.github.com/repos/apache/arrow-datafusion,5765,alamb/backport_version_fix::branch-21,0,merged,logical-expr::core::,Andrew Lamb,490673,249,1,84,114,7,0,b3255f1c95aa8e3100ca474a3dee93c0a2a6416f::
https://api.github.com/repos/apache/arrow-datafusion,4959,jonmmease/backport-GH4878::maint-16.x,0,merged,core::,Jon Mease,15064365,236,1,76,7,2,0,ed599fb13bf51539b75da53f83a2e4abae55a68f::
