https://api.github.com/repos/jetty/jetty.project,10791,fix/10.0.x/jetty-sh-updates::jetty-10.0.x,1,merged,Test::Build::,Joakim Erdfelt,191721,119,1,5,5,4,1,31b5518fe3e4776949d7fcc842246fca2b1c04ff::
https://api.github.com/repos/jetty/jetty.project,10586,jetty-9.4.x-hpackHuffman::jetty-9.4.x,1,merged,,Lachlan,19250643,15,1,185,1,7,0,a2a0a2e3f06ada672c9fc6fe6c25f15822976285::
https://api.github.com/repos/jetty/jetty.project,10573,jetty-9.4.x-hpackHuffman::jetty-9.4.x,1,merged,Security::,Lachlan,19250643,15,8,796,387,37,1,17a5eb63e19b33794ad5b5757b65594f4920c41c::5fde779d140e79470ab15cc15579b561af8459b9::fd0c322a9629085af35f762b2283c5f9c6bfb731::93f7a584613098f9cfb0815a8a51c1592bc0a636::d0cda86b0b28cd10ba0885e3fa3f299e8d7753f3::b0a26fa268ca7f1000ae526ee0e1e0019d1707e8::11cd24f765a88c2776407155b71715f3130a1e8d::db7979402d716b9fbf7eb561c4a76caec6d42fcf::
https://api.github.com/repos/jetty/jetty.project,10546,jetty-9.4.x-hpackHuffman::jetty-9.4.x,1,merged,Enhancement::Security::Sponsored::,Lachlan,19250643,15,3,1541,634,24,1,17a5eb63e19b33794ad5b5757b65594f4920c41c::5fde779d140e79470ab15cc15579b561af8459b9::977c6e135b11c97c7f7706cfb8c932c2b6f22762::
https://api.github.com/repos/jetty/jetty.project,10545,fix/10.0.x/httpfields-deadlock::jetty-10.0.x,1,merged,Bug::,Joakim Erdfelt,191721,119,2,49,1,2,1,5960d432d42faecf57407f0e03eb8bb93eaf6a41::8611f6cc26d588720c550d9c623833e0497a2c54::
https://api.github.com/repos/jetty/jetty.project,10439,jetty-10.0.x-9928-backport-Request-beginNanoTime::jetty-10.0.x,1,merged,Enhancement::,Ludovic Orban,622925,23,1,61,4,5,1,c747c1724ad2e1e57fa0ba882b279b37cff6a4b4::
https://api.github.com/repos/jetty/jetty.project,10375,dependabot/maven/jetty-10.0.x/org.eclipse.tycho-tycho-p2-repository-plugin-4.0.2::jetty-10.0.x,1,merged,dependencies::,,49699333,0,1,1,1,1,0,4592f77506e1b9263a24bf35b7cd5a0c45dad092::
https://api.github.com/repos/jetty/jetty.project,10371,dependabot/maven/jetty-11.0.x/org.eclipse.tycho-tycho-p2-repository-plugin-4.0.2::jetty-11.0.x,1,closed,dependencies::,,49699333,0,1,1,1,1,0,4b986fcb9a9fdbc46aa85a36d5b1c165ac9627af::
https://api.github.com/repos/jetty/jetty.project,10352,fix/9.4.x/backport-httpparser-improvements::jetty-9.4.x,1,merged,Enhancement::,Joakim Erdfelt,191721,119,2,51,84,2,1,b71c4a41bf9c18f9c78b10771cc7b487da633e9b::6fe3e6f14b82e5fb6889bdd840abc5f0c7b1e0c8::
https://api.github.com/repos/jetty/jetty.project,10299,fix/9.4.x/xmlparser-customization::jetty-9.4.x,1,merged,Enhancement::Sponsored::,Joakim Erdfelt,191721,119,8,192,43,15,1,15da45037fddbce57fedd4b62c1a7b8454a49119::45032ae95a5ec97da0b584d40a267bdf2eb72aa6::9a0ad2134093cb375386fa321756cf601437f3f1::a7dea3e841b18406166a015cdfac13e3342e7188::972e2c70dfbdadb49b1781a60065a6cd1770efd5::65ecd648faa9860a9360c5b5a241c6ca8e4067bd::459234acaa9cc9cbf4550c2979c64b2c7980ee57::a399bc98239f41b1c13126c10d44e1da667bfb06::
https://api.github.com/repos/jetty/jetty.project,10195,dependabot/maven/jetty-11.0.x/org.eclipse.tycho-tycho-p2-repository-plugin-4.0.1::jetty-11.0.x,1,closed,dependencies::,,49699333,0,1,1,1,1,0,42b7ea1761cdac1f79e5e876c1617296c360f2c9::
https://api.github.com/repos/jetty/jetty.project,10188,dependabot/maven/jetty-10.0.x/org.eclipse.tycho-tycho-p2-repository-plugin-4.0.1::jetty-10.0.x,1,merged,dependencies::,,49699333,0,1,1,1,1,0,6de611f236036b0b4309b2528f4a363df8590734::
https://api.github.com/repos/jetty/jetty.project,10099,fix/jetty-10-start-quoting::jetty-10.0.x,1,merged,,Greg Wilkins,70829,67,13,270,106,6,1,68209deb19055170796c5cc2866b30ab0f51167f::a85ccf5478917feedb6bee43a3dfe3833714e100::26af0c86794288844a1e84e46e3a22e7a6095874::d65ca77b05a93e10a6fd409c6b2ba754c11dc892::df91bfd31915ed82637827694c78504d9a19a993::f4a2deaf2fdae16ec55ea58650097c64a4679ed9::ff67adede0d843b598f895109be82ad2c5d5e4a6::44c1fe2ce668528db623c9fbee02e3be22396d7a::845fbb1fc4aeaf3e0ed63ce3be3b141bce4bf4ba::61b51bad8b3b70202e23aea067b1947d508ca1a1::ab25cd96874d0cbb341c0fb3513f38921e6908ec::6871906d8d99c00062e2cb68535ddc1cd61a99fc::4ecf5215f7a938b645d74df4dcb550d633be274e::
https://api.github.com/repos/jetty/jetty.project,10085,fix/12.0.x/getresourcepaths-dirs-with-trailing-slash::jetty-12.0.x,1,merged,Bug::Jetty 12::,Joakim Erdfelt,191721,119,14,430,35,21,1,a4f7c029dc90a788141d3bba9dc0c7a88d4c5f0d::8e4da80e36c5b800601d8dc7af33f505d72166a6::e9e07805b5ac55c36e670cf43e558f99220ae7a6::ea80c52c89bab5851725f6953d57681935fa8a96::1d7a62e763a0b49940269fdf1e3a9d884b267897::96a320874d6279d1b98523886e11c41c0869b249::7875230d4d9185c3f26308bbafbf86395704add6::10fbabd85e18cc7580e0cae97f0b66e685e7b773::f57cb0457104867d330fb3bff1cd0643d5ece743::4927b1d47638e717a4e65e3323ae9ab79dc0536f::8172a46f1c6982f1a02202c4c8fbcefcb96890bb::b454bf5b5c61d271b5e0d8480d99fda159f03d42::7176fdc29fb5bfd3700add9e0e6224bf7fdc2eb9::9d6679bc7cbc2a9b3462fb8e7492fc911d4be66b::
https://api.github.com/repos/jetty/jetty.project,10042,dependabot/maven/jetty-9.4.x/maven.surefire.plugin.version-3.1.2::jetty-9.4.x,1,merged,dependencies::,,49699333,0,1,1,1,1,0,37927359c7ef91d7c2a04be17245612d3c3a2c09::
https://api.github.com/repos/jetty/jetty.project,10031,dependabot/maven/jetty-11.0.x/maven.surefire.plugin.version-3.1.2::jetty-11.0.x,1,closed,dependencies::,,49699333,0,1,2,2,2,0,81debd3f6451d4e8c5ca2dd36f247513922f9f59::
https://api.github.com/repos/jetty/jetty.project,10007,dependabot/maven/jetty-10.0.x/maven.surefire.plugin.version-3.1.2::jetty-10.0.x,1,merged,dependencies::,,49699333,0,1,2,2,2,0,417f1f557aa74f6e0dcf014eac4c67ce58482005::
https://api.github.com/repos/jetty/jetty.project,8875,fix/jetty-9-allowed-resource-alias-test-stability::jetty-9.4.x,1,merged,flaky-test::,Joakim Erdfelt,191721,119,2,39,49,1,1,b3c949204eec30d4a37d1360da52150860dd4e9d::4053605f4b846cae5c49a567b183c1f64ba6a244::
https://api.github.com/repos/jetty/jetty.project,8425,jetty-9.4.x--8414-fix-BlockingArrayQueue-drainTo::jetty-9.4.x,1,merged,Bug::,Ludovic Orban,622925,23,1,45,12,2,1,7126e166f01ae6a8b04aab2d0cf71b2fe13d55b6::
https://api.github.com/repos/jetty/jetty.project,8145,fix/backport-regexpathspec-fix::jetty-9.4.x,1,merged,Bug::Sponsored::,Joakim Erdfelt,191721,119,1,62,7,2,1,32c202515835c029c29020856422c625a4217640::
https://api.github.com/repos/jetty/jetty.project,8004,dependabot/maven/jetty-10.0.x/com.fasterxml.jackson.core-jackson-core-2.13.3::jetty-10.0.x,1,merged,dependencies::,,49699333,0,1,1,1,1,0,e1e6530c54044a0bb11b3de75191689663ea747c::
https://api.github.com/repos/jetty/jetty.project,8000,dependabot/maven/jetty-9.4.x/com.fasterxml.jackson.core-jackson-core-2.13.3::jetty-9.4.x,1,merged,dependencies::,,49699333,0,1,1,1,1,0,f2b838b38e4b6ef41fe87fd4a706f9a436be8bab::
https://api.github.com/repos/jetty/jetty.project,7996,dependabot/maven/jetty-11.0.x/com.fasterxml.jackson.core-jackson-core-2.13.3::jetty-11.0.x,1,closed,dependencies::,,49699333,0,1,1,1,1,0,26775a6a0205f2c3d6990cacb700d01bba78eee2::
https://api.github.com/repos/jetty/jetty.project,7978,fix/jetty-9.4.x-7935-http2-error-handling::jetty-9.4.x,1,merged,Bug::,Joakim Erdfelt,191721,119,3,160,8,2,1,af828e7d4937ea20a4b896f4ad77fc3edd7ff2c4::d6aa5afd974cc02b60f83c337e802a9442fc1151::98392d870a12fe5a50decc3414129b61da9e05c1::
https://api.github.com/repos/jetty/jetty.project,7943,dependabot/maven/jetty-11.0.x/io.grpc-grpc-core-1.46.0::jetty-11.0.x,1,merged,dependencies::,,49699333,0,1,1,1,1,0,1a07b0c66b72fe14907e11d55b2b163f37e0ae18::
https://api.github.com/repos/jetty/jetty.project,7922,dependabot/maven/jetty-10.0.x/io.grpc-grpc-core-1.46.0::jetty-10.0.x,1,merged,dependencies::,,49699333,0,1,1,1,1,0,1606deac222c876a8cf9062c1afc7033dbdf29b7::
https://api.github.com/repos/jetty/jetty.project,7921,dependabot/maven/jetty-9.4.x/io.grpc-grpc-core-1.46.0::jetty-9.4.x,1,merged,dependencies::,,49699333,0,1,1,1,1,0,a6c1ea008bdaec417d05926d9fdddf465cbbd0fd::
https://api.github.com/repos/jetty/jetty.project,7834,jetty-9.4.x-7748-non-servlet-pathSpecs::jetty-9.4.x,1,merged,Enhancement::Sponsored::,Greg Wilkins,70829,67,1,46,8,5,0,63baa1a829c3ee233b92335739989dbd5c3c4812::
https://api.github.com/repos/jetty/jetty.project,7600,jetty-9.4.x-7567-MultiPartGzip::jetty-9.4.x,1,merged,,Lachlan,19250643,15,1,85,10,3,0,334e02833a2c5ed50832caf689ccf68b9ba44acc::
https://api.github.com/repos/jetty/jetty.project,7595,jetty-9.4.x-7461-fix-flakey-testQueuedRequestsDontOpenTooManyConnections::jetty-9.4.x,1,merged,Test::,Ludovic Orban,622925,23,2,30,16,1,1,703e30da7a2fee727131f50efde6c2fde051e3ab::41f691045279d59172db6a80e549b36dfefae970::
https://api.github.com/repos/jetty/jetty.project,7511,jetty-9.4.x-6017-backport-module-property-override::jetty-9.4.x,1,closed,Bug::,Joakim Erdfelt,191721,119,2,285,2,3,1,4cb3f9ab1f5f02db8d4ad829c863755a28f385d9::2e9e8d219e7971983e11b0d3891505c898901a0f::
https://api.github.com/repos/jetty/jetty.project,7146,jetty-9.4.x-7107-maxduration-multiplexed-bug::jetty-9.4.x,1,merged,Bug::,Ludovic Orban,622925,23,1,173,35,3,1,1c649c56d314b1eaa09469f26fbedd73722dd044::
https://api.github.com/repos/jetty/jetty.project,7081,jetty-9.4.x-7059-AliasCheckerNPE::jetty-9.4.x,1,merged,,Lachlan,19250643,15,5,233,28,5,0,705872827befc220b16e503bf685194fef9e4148::4da5d923589dd2aed7794a380cb007314c3f63d0::ba06d0d12964974ad8bcb17022032554f80cdb87::2a27f6983881cf28c821840b6226efc97a48c85e::94c6aae11b486254b2e05e6cf0241dd3df7e69da::
https://api.github.com/repos/jetty/jetty.project,7049,jetty-9.4.x-response.writer-test-coverage::jetty-9.4.x,1,merged,Bug::,Joakim Erdfelt,191721,119,1,814,30,2,1,b786fea26349fbec058b3f149ad702f2e66c15e2::
https://api.github.com/repos/jetty/jetty.project,7006,dependabot/maven/jetty-10.0.x/jakarta.inject-jakarta.inject-api-1.0.4::jetty-10.0.x,1,merged,dependencies::,,49699333,0,1,1,1,1,0,9183efaed6d8a04c9fb96172ebaa854a7b2cf977::
https://api.github.com/repos/jetty/jetty.project,6979,jetty-9.4.x-6497-AliasCheckers::jetty-9.4.x,1,merged,,Lachlan,19250643,15,4,580,14,18,0,7f94ec6497887aca08679ea321f80b401300d546::401472f8ad6269d62810c13483dd95fa75a42420::12ee69661f88fed599b420b79de24c78521fe8ff::6ec652f004e262326f9fed2459023e2013d74d28::
https://api.github.com/repos/jetty/jetty.project,6942,jetty-9.3.x-6263-concatservlet::jetty-9.3.x,1,merged,Bug::Sponsored::End-of-Life release::,Greg Wilkins,70829,67,1,3,1,1,0,fd7e05c7867ab716f45c90cfb3bad93fe0d898db::
https://api.github.com/repos/jetty/jetty.project,6914,dependabot/maven/jetty-10.0.x/io.grpc-grpc-core-1.41.0::jetty-10.0.x,1,merged,dependencies::,,49699333,0,1,2,2,1,0,1310bb710aebc1d0ca841333b57ad5f9c50e461d::
https://api.github.com/repos/jetty/jetty.project,6903,dependabot/maven/jetty-9.4.x/io.grpc-grpc-core-1.41.0::jetty-9.4.x,1,merged,dependencies::,,49699333,0,1,1,1,1,0,b0bc5400a1fd51d7b99f78a2cfa11e70b719e5ac::
https://api.github.com/repos/jetty/jetty.project,6897,jetty-9.4.x_mod_file_interpolation::jetty-9.4.x,1,merged,Build::,Olivier Lamy,19728,155,5,211,140,36,0,7391590359d4c59525a38955e23a27d1d3a8ed2c::693516f639aaeec16eff70aba55d315688c22240::3b1a71b832409799a7b55a3bc3b5e1a903421f3c::d276928f15a75bb4ff46e51155bb25f6a28f23b0::c89526cc15816eb7db84215ebc1196ef496245de::
https://api.github.com/repos/jetty/jetty.project,6798,jetty-9.4.x-asm-9.2-backport::jetty-9.4.x,1,merged,dependencies::,Joakim Erdfelt,191721,119,1,2,2,2,1,e6be5d72686a63882a08c09fec547236e532a575::
https://api.github.com/repos/jetty/jetty.project,6746,dependabot/maven/jetty-9.4.x/hazelcast.version-3.12.12::jetty-9.4.x,1,merged,dependencies::java::,,49699333,0,2,3,3,3,0,50453ad3390b334b7679360a844656eb342791ac::767f339ff12d3589f2748d4fdcc644f8d1364023::
https://api.github.com/repos/jetty/jetty.project,6734,jetty-9.3.x-6072-backport-large-tls-fix::jetty-9.3.x,1,merged,Bug::Sponsored::End-of-Life release::,Joakim Erdfelt,191721,119,3,87,3,3,1,ecc0bee63536529ff38412e225bc8dd8fae6a348::9d7160d491efedde89a7db6756c01ad3c23c4315::2112dafd3a547e916f3705db8e3b3bead28f8dae::
https://api.github.com/repos/jetty/jetty.project,6733,jetty-9.3.x_issue_6072_large_tls_record::jetty-9.3.x,1,closed,Bug::Sponsored::End-of-Life release::,Joakim Erdfelt,191721,119,31,1075,679,257,1,e05eda116562c8fc4b715216a406d2638c1b2bc2::e3b3f1b22ffa34d86a1c8d638867ed92a31f63d1::ab91c52b1074011b9d25c12061f95a30c879dc09::a4d1a29c903364b7d7867d17804b998a70c97020::cc65f2b750ee5c0fb73fabdda9a4e7bd0186a93f::9748197181516e2750c24462118f5d7b7c939f2b::e864425fc7f7ccc1ef412c92149e5f3fac3dc35e::e97a4ca24cf0bba8179488e94cbc27d2bbf0fc35::fb5c479f4c4832d317c9f65b3b558d701ed0f151::5d40225cf235752d992f074b1c03054c0267817a::dfc816c935eda5fff5b71310ce89819ceec2bb16::e208f57ffa5bb1dd51426645159963b83798c226::bd0014a75b46c78ec4dd534a15939744238d59e3::42f1bccf41bbc1251249291b33706faea420296d::86df4a906947ffefa2fdb822618b81c23b887817::aa77bab40cef9ca4047c9b875d17d728c632a6a8::82c2e79b6a4a553b85c58e56126f6917f9c5a4b3::50df01daaa8c0a9c5d07a4b79616468792af5fd0::6b14c1727a3c2e162114e3ac8f87d6ac9daf1072::dfb0095785b1916058a6cecaa147615a290eb850::2ff42672ec7c4abb7ee56375d5f70e958cff1dc5::9f3374616ec7974fe40a829c99fbb5fd5f47bc71::7b6e226c81effe52fb0bd065baee96b9eb62d8bf::2c5a72d9d277760b286eab2a216e1141e96f75c4::3ee62d4ffe8bc53ecd1f2644d6307b020a811664::45a1e167da83145875ec17c7153224953fb413f9::bb83b860d7f2fdefcf1608c45746f282f9b2d812::7bd437a4e735212eed14275782d932acd2a00e97::54005a30f6b81e1149518197dffb5d666c28014a::309897e595591e6346bb8f316850d65e61acf9d0::bcea10acfe884b50064a885d005c2ac5fd4157f8::
https://api.github.com/repos/jetty/jetty.project,6732,dependabot/maven/jetty-10.0.x/hazelcast.version-4.2.2::jetty-10.0.x,1,merged,dependencies::java::,,49699333,0,1,2,2,1,0,4ff4e103a5db42f29e0716d7031f1fbd8f8ca2d7::
https://api.github.com/repos/jetty/jetty.project,6705,dependabot/maven/jetty-11.0.x/hazelcast.version-4.2.2::jetty-11.0.x,1,merged,dependencies::java::,,49699333,0,1,1,1,1,0,019f529c96707b9c0525d38acd2a0caa8e3a3611::
https://api.github.com/repos/jetty/jetty.project,6691,jetty-9.4.x-6554-DefaultIdentityService::jetty-9.4.x,1,merged,,Lachlan,19250643,15,1,98,11,3,0,7e91d34177a880ecbe70009e8f200d02e3a0c5dd::
https://api.github.com/repos/jetty/jetty.project,6666,jetty-9.4.x-awaitility::jetty-9.4.x,1,merged,,Simone Bordet,414681,174,1,135,125,11,0,65f063a51af029e3b39e73f7b12947d8e1861d62::
https://api.github.com/repos/jetty/jetty.project,6659,jetty-9.4.x-6568-SecurityHandler-isAuthMandatory::jetty-9.4.x,1,merged,,Lachlan,19250643,15,1,155,0,2,0,a575607284afb5cf8be917273eeab5ebb526fb2b::
https://api.github.com/repos/jetty/jetty.project,6649,jetty-10.0.x-jetty-jaspi::jetty-10.0.x,1,merged,,Lachlan,19250643,15,1,1236,228,31,0,4d579d682cd17717e9b73535a75127a0d88f5151::
https://api.github.com/repos/jetty/jetty.project,5820,jetty-9.4.x-5819-PoolArithmeticException::jetty-9.4.x,1,merged,,Ludovic Orban,622925,23,1,5,0,1,0,447823316da54172b50d11396b1cbfb6bd432965::
https://api.github.com/repos/jetty/jetty.project,5549,dependabot/maven/jetty-11.0.x/hazelcast.version-4.0.3::jetty-11.0.x,1,merged,dependencies::java::,,49699333,0,1,1,1,1,0,5205b1322b990805578136183ff1ae9d396ede1d::
https://api.github.com/repos/jetty/jetty.project,5510,dependabot/maven/jetty-9.4.x/io.grpc-grpc-core-1.33.0::jetty-9.4.x,1,merged,dependencies::java::,,49699333,0,1,1,1,1,0,4cf5017cea7a2fa780efeaafe7ec3ab2ee3a0e98::
https://api.github.com/repos/jetty/jetty.project,5312,jetty-9.4.x-5170-WebSocketUpgrade::jetty-9.4.x,1,merged,Bug::,Lachlan,19250643,15,3,377,7,3,0,2f3808026fa948a4bf419149b7162e9a0c41d3ff::a3090a61e86de2e60e452beaf7ebc7510cebf941::5d951e840ea0417a2903f212909d6af03d519c09::
https://api.github.com/repos/jetty/jetty.project,4678,jetty-9.4.x-4443-alpn-backport-8u252::jetty-9.4.x,1,merged,,Simone Bordet,414681,174,3,289,634,97,0,9bb92f81bd5206c3597889644a1dded127760e22::6df47dd18353a1343d9142a37cd16b9aed6152c8::1be2f474243b9596915b464a9c921729811138c3::
https://api.github.com/repos/jetty/jetty.project,4596,jetty-9.4.x-4567-log-throwable-lastarg::jetty-9.4.x,1,merged,Bug::,Joakim Erdfelt,191721,119,2,319,222,2,1,d453333a48ba25095fed2e1167936db9f0815da0::0e536407a921ab73c4e5742c47d096b365604269::
https://api.github.com/repos/jetty/jetty.project,4561,jetty-10.0.x::jetty-10.0.x,0,closed,,Sergey Tselovalnikov,1780970,154,1,8,4,1,0,20295168ff02f921ad971569cb4460f401169159::
https://api.github.com/repos/jetty/jetty.project,4256,jetty-9.2.x-tls-large-record::jetty-9.2.x,1,merged,Bug::Sponsored::,Joakim Erdfelt,191721,119,5,332,38,4,0,45a5b9c8b968755a7b24bedabc02294281ff0211::c58fd58e41f8b38208bd041853d64e7f639e1e0f::737144a35e80911fbb9264f5a0ff137f32447065::c980e3dd3424a4b2a1748ca2eae03e0d0e096010::f7ab02a5d1d453f5b47aa4e4a184530035fc9a94::
https://api.github.com/repos/jetty/jetty.project,4245,jetty-9.3.x-4217-sslconnection-flush-loop::jetty-9.3.x,1,merged,Bug::Sponsored::,Joakim Erdfelt,191721,119,5,271,47,4,0,e665c8f806406ca8c1d8fe37bee740c5b693aed3::93a5ff0b8912e236b74aef041b03a820e5001cb9::e137ee3cd7eed6972497d150a65d7949ab2f7a75::c04997f7e0aeffed0fc05a0ce1b0ebe8ea3a10cc::a3f3612fb4c408b2fad72f23d5c618b719b533ee::
https://api.github.com/repos/jetty/jetty.project,3759,jetty-10.0.x-3616-SessionTracker-MergeFix::jetty-10.0.x,1,merged,,Lachlan,19250643,15,1,0,142,3,0,b21e9522bb1b48b38fe2cfe176262412e90ed64b::
https://api.github.com/repos/jetty/jetty.project,3617,jetty-9.4.x-3616-backport-ws-sessiontracker::jetty-9.4.x,1,merged,,Joakim Erdfelt,191721,119,1,195,93,7,0,9d159318f574b71bdbb34730ab37cbb2621491b3::
https://api.github.com/repos/jetty/jetty.project,3492,jetty-9.4.x-3106-websocket-connection-stats::jetty-9.4.x,0,merged,,Lachlan,19250643,15,2,299,0,4,0,f913499ef4f1bd93bd31c1027535f318283016cc::784ac093dd8f4e3e399744915c3810096fce6631::
