https://api.github.com/repos/apache/cassandra,2397,CASSANDRA-10508-on-3.0::cassandra-3.0,0,closed,,German Eichberger,6990342,5,1,28,67,6,0,4caeb576e50ad5c9bcd8c28f7264f5c74eeb3203::
https://api.github.com/repos/apache/cassandra,2273,CASSANDRA-18124-backport::cassandra-4.1,0,closed,,,15657482,0,2,674,9,12,0,aa97c5b8d83195c12246c242704eb4b721d5d9f8::9ccc4bfee95fb4e6dee9cb9d8d1d133d91c7ff1e::
https://api.github.com/repos/apache/cassandra,2219,wt_18332::trunk,0,closed,,Josh McKenzie,6588455,19,2,662,477,4,0,22b29d58ece0247628b7fcc83aad5f767f50a262::2071c42a0a73add0089dbcd7d312f53b355020db::
https://api.github.com/repos/apache/cassandra,1894,CASSANDRA-17933::cassandra-4.0,0,closed,,Štefan Miklošovič,588603,34,2,351,164,4,0,6ece3be789bd63c34359c8721bfb6b5810c739e6::7c146c43c6188cec4e5840a933ab76bcc1d102b9::
https://api.github.com/repos/apache/cassandra,1832,CASSANDRA-17750-3.0-remove-maven-ant-tasks::cassandra-3.0,0,closed,,Abe Ratnofsky,8835036,10,7,1222,456,8,0,29280e1be2ff3790923bfd77b641c0ab8106d9cd::11ce1cdc4c7f9cc72ce5a2527124f622aebd0837::8b767907b0987cbf7d89bd752479bdef27c30ccf::415d34550cd1e2267467066469f6856ae73a1054::065e080361006db64a39ae7eb8cad696f22d29f2::475ed82ff6757c65a665169507a5c6fe545f8d4c::34568e2e5600173ba354dbc79c7e55160a98ac69::
https://api.github.com/repos/apache/cassandra,1498,CASSANDRA-16747::cassandra-3.11,0,closed,,,97948057,1,1,161,0,6,1,4b69e90e24d3b227eb93d6e8886ecbcc63a10afa::
https://api.github.com/repos/apache/cassandra,1103,CASSANDRA-14162::cassandra-3.0,0,closed,,Štefan Miklošovič,588603,34,1,307,49,6,0,443b0cc45fe4a5ad8ef7abb2adf4678d2543cc6a::
https://api.github.com/repos/apache/cassandra,1075,audit_logs::cassandra-3.0,0,closed,,,9929660,0,1,3746,4,75,0,027dd9e667a64049d47dd2665d43126a3d990a4d::
https://api.github.com/repos/apache/cassandra,686,CASSANDRA-15857-freeze-rawtuple-3_11::cassandra-3.11,0,closed,,Yifan Cai,52585731,5,1,193,137,9,0,639ab5ad384d2626375c9c081c256f5680aabbf3::
https://api.github.com/repos/apache/cassandra,536,CASSANDRA-15623-cassandra-3.0::cassandra-3.0,0,closed,,,13761875,0,1,6,2,2,0,24d42c8dc03e8c0f9f6ce2345ab69ef4cd7fcbe6::
https://api.github.com/repos/apache/cassandra,467,CASSANDRA-15623-cassandra-3.11::cassandra-3.11,0,closed,,,13761875,0,1,6,2,2,0,f1f879e167eab673cf4217b43becf44952ba2513::
https://api.github.com/repos/apache/cassandra,293,3.0_backport_immediate_flusher::cassandra-3.0,0,closed,,Sumanth Pasupuleti,26236928,7,3,77,15,6,0,713825b33c85099484991219e43e863a804ce96b::a6d4e517716a08b72166f226751c7e97d392750a::8c2cd0df232dae4b602d31ec5cb0cd1500c9be5d::
https://api.github.com/repos/apache/cassandra,109,cameron_13397::trunk,0,closed,,Cameron Zemek,723993,7,37,1089,292,57,0,bd49317cf8d406824e8be0b3a7c676a0a6bb95f9::2f45b53ee590fbefd3d15382765466fe716675d0::c64c6a80a5a56f517625197fb30154f2ad99c808::7a7c219024128063fee1bac382b68b659f93ea66::05e9f07723ef53eb4b31ea3543699d6260797e3f::f258bab2954be32c7637c1ba936a11f1d500d52e::abdb8224a04a56a12a4b8ea6984d68f99234b2c8::909dfa82a5576a4ff2274511009b569ce9e50cc9::63c6e9b8efaf91f6782f674cf33a8db13dc40f57::97d9b149c1189b82f68216be8eeac5f67f92b711::34a71bc0ea1fd8f3378a7fa9a286010c09f44956::9e922d358a6ce8175b6f303b69b3c84a229514db::5a5d54d2583f6402c67e2ec6cc822e7ac99650cd::e36f435a5901a185c196ffb5a69bdebca5540444::ca1d94eec089694998d71869246d19516a1ef487::2d1c3f5ae2000899b74af91aaf883bf5690585c9::488d07eaae3489aaf5468aeffde7859957292f3f::deb53f468fe27aeb65f9729937233ea8e954f123::e09f1abd7261d3372081b72713fa7e57ccc9d3cd::8405b187d5bbd7951fd7de409b9370bfe3f668cd::53ebca6850b58f9f8ff8f3e03b50d2c604fdfc3a::ab0b88621071ee820699af742eeef12b3dd9e75c::6e694e76a02fdd30ac73a46d07c55689ba5f93f5::86e6e4ba1ed414e4ace38c3e3c51a151e74c45bd::0576db93629790247fcb8cf281e413635b656b1f::030cc592e8cf1ddc4079fab4570407cb24b058f6::2cd54679d0cb1f2e2ef7b8de7a16c13fd374461e::d7fc4873eed70f8923e87f15af83900598061962::f866272e2e9ba2f39bd480c986e4c0711c689044::b5587f41e711b07a9392309c179c4d5746db1405::a37f622adf866d48ceb1018b44c64ed6de112d2e::c6482aa59ebcfafac65846f4f8a6d80dfc3abb0f::1c8ee0fed79234a8c8d1140f484b7e34bec7bd6f::fe0f7dc42142fa7899851f17c0af3fdd71b5cdbd::4b5f9d2a324d0288e2bbbb171826efa1bf075537::7cd41c4ce6d259e7ce2e1befd1f7742a48d77f5f::e054345cb0c1057c4ac8206f648c3d18793d753a::
